name,total_pop,white_alone,black_alone,hispanic_latino,state,county,tract,pct_white,pct_black,pct_hispanic,GEOID
Census Tract 8383; Cook County; Illinois,2483,1462,591,74,17,031,838300,58.9,23.8,3.0,17031838300
Census Tract 8386; Cook County; Illinois,1518,54,1108,226,17,031,838600,3.6,73.0,14.9,17031838600
Census Tract 8387; Cook County; Illinois,3737,245,2877,615,17,031,838700,6.6,77.0,16.5,17031838700
Census Tract 8388; Cook County; Illinois,3225,65,2015,1125,17,031,838800,2.0,62.5,34.9,17031838800
Census Tract 8390; Cook County; Illinois,10190,6170,922,987,17,031,839000,60.5,9.0,9.7,17031839000
Census Tract 8391; Cook County; Illinois,8227,3447,881,1183,17,031,839100,41.9,10.7,14.4,17031839100
Census Tract 8392; Cook County; Illinois,2375,379,1337,40,17,031,839200,16.0,56.3,1.7,17031839200
Census Tract 8395; Cook County; Illinois,1804,225,952,345,17,031,839500,12.5,52.8,19.1,17031839500
Census Tract 8396; Cook County; Illinois,1965,158,1679,114,17,031,839600,8.0,85.4,5.8,17031839600
Census Tract 8397; Cook County; Illinois,4753,1671,170,1561,17,031,839700,35.2,3.6,32.8,17031839700
Census Tract 8398; Cook County; Illinois,2662,1258,119,411,17,031,839800,47.3,4.5,15.4,17031839800
Census Tract 8399; Cook County; Illinois,4558,2350,81,1620,17,031,839900,51.6,1.8,35.5,17031839900
Census Tract 8400; Cook County; Illinois,2651,992,25,437,17,031,840000,37.4,0.9,16.5,17031840000
Census Tract 8401; Cook County; Illinois,2880,777,20,196,17,031,840100,27.0,0.7,6.8,17031840100
Census Tract 8402; Cook County; Illinois,2198,435,8,407,17,031,840200,19.8,0.4,18.5,17031840200
Census Tract 8403; Cook County; Illinois,3646,528,70,2101,17,031,840300,14.5,1.9,57.6,17031840300
Census Tract 8404; Cook County; Illinois,3434,248,0,1252,17,031,840400,7.2,0.0,36.5,17031840400
Census Tract 8407; Cook County; Illinois,3930,653,147,2970,17,031,840700,16.6,3.7,75.6,17031840700
Census Tract 8408; Cook County; Illinois,3258,37,52,3169,17,031,840800,1.1,1.6,97.3,17031840800
Census Tract 8410; Cook County; Illinois,1148,338,398,69,17,031,841000,29.4,34.7,6.0,17031841000
Census Tract 8411; Cook County; Illinois,6990,761,245,94,17,031,841100,10.9,3.5,1.3,17031841100
Census Tract 8412; Cook County; Illinois,4414,731,81,3491,17,031,841200,16.6,1.8,79.1,17031841200
Census Tract 8413; Cook County; Illinois,4317,686,206,3116,17,031,841300,15.9,4.8,72.2,17031841300
Census Tract 8415; Cook County; Illinois,1909,83,1744,77,17,031,841500,4.3,91.4,4.0,17031841500
Census Tract 8417; Cook County; Illinois,1137,117,356,615,17,031,841700,10.3,31.3,54.1,17031841700
Census Tract 8418; Cook County; Illinois,2330,41,1907,324,17,031,841800,1.8,81.8,13.9,17031841800
Census Tract 8419; Cook County; Illinois,5983,2858,890,718,17,031,841900,47.8,14.9,12.0,17031841900
Census Tract 8420; Cook County; Illinois,2794,886,1024,233,17,031,842000,31.7,36.6,8.3,17031842000
Census Tract 8421; Cook County; Illinois,7110,254,3369,3251,17,031,842100,3.6,47.4,45.7,17031842100
Census Tract 8422; Cook County; Illinois,3602,2565,286,170,17,031,842200,71.2,7.9,4.7,17031842200
Census Tract 8423; Cook County; Illinois,3672,2410,525,266,17,031,842300,65.6,14.3,7.2,17031842300
Census Tract 8424; Cook County; Illinois,3207,37,2976,73,17,031,842400,1.2,92.8,2.3,17031842400
Census Tract 8425; Cook County; Illinois,2449,0,2291,80,17,031,842500,0.0,93.5,3.3,17031842500
Census Tract 8426; Cook County; Illinois,4540,1771,307,1703,17,031,842600,39.0,6.8,37.5,17031842600
Census Tract 8428; Cook County; Illinois,6069,456,0,5497,17,031,842800,7.5,0.0,90.6,17031842800
Census Tract 8429; Cook County; Illinois,3216,445,1883,129,17,031,842900,13.8,58.6,4.0,17031842900
Census Tract 8430; Cook County; Illinois,2399,114,2227,58,17,031,843000,4.8,92.8,2.4,17031843000
Census Tract 8431; Cook County; Illinois,1564,194,1179,174,17,031,843100,12.4,75.4,11.1,17031843100
Census Tract 8432; Cook County; Illinois,2348,751,72,1426,17,031,843200,32.0,3.1,60.7,17031843200
Census Tract 8433; Cook County; Illinois,1572,99,1043,335,17,031,843300,6.3,66.3,21.3,17031843300
Census Tract 8434; Cook County; Illinois,1209,15,686,508,17,031,843400,1.2,56.7,42.0,17031843400
Census Tract 8435; Cook County; Illinois,9398,1037,6060,2220,17,031,843500,11.0,64.5,23.6,17031843500
Census Tract 8436; Cook County; Illinois,2966,139,2517,163,17,031,843600,4.7,84.9,5.5,17031843600
Census Tract 8437; Cook County; Illinois,2453,1521,70,374,17,031,843700,62.0,2.9,15.2,17031843700
Census Tract 8438; Cook County; Illinois,1479,549,603,221,17,031,843800,37.1,40.8,14.9,17031843800
Census Tract 8439; Cook County; Illinois,3700,231,3190,127,17,031,843900,6.2,86.2,3.4,17031843900
Census Tract 8446; Cook County; Illinois,2275,106,2044,21,17,031,844600,4.7,89.8,0.9,17031844600
Census Tract 8447; Cook County; Illinois,1753,39,1332,361,17,031,844700,2.2,76.0,20.6,17031844700
Census Tract 9800; Cook County; Illinois,0,0,0,0,17,031,980000,,,,17031980000
Census Tract 9801; Cook County; Illinois,0,0,0,0,17,031,980100,,,,17031980100
Census Tract 9900; Cook County; Illinois,0,0,0,0,17,031,990000,,,,17031990000
